ref_hash,obj
3393420835312002324_sc,145942.0811894956
3393420835312002324_st,63589.34270022535
3393538200683913934_sc,249543.02410452333
3393538200683913934_st,39325.43255413276
3393718942830649578_sc,246148.97366152672
3393718942830649578_st,106113.67242086292
3397310189888718917_sc,142919.83628496324
3397310189888718917_st,237722.08062783952
3398210892868679752_sc,142755.54678736086
3398210892868679752_st,40224.45495661811
3399521285753890954_sc,246148.97366152672
3399521285753890954_st,237142.19330298825
3407630960676694769_sc,82066.36747600819
3407630960676694769_st,68868.44608851698
3409053021435703884_sc,37303.22561816955
3409053021435703884_st,99650.66813012595
3412530511093741752_sc,254538.62378259518
3412530511093741752_st,40831.072738396295
3414477815677495088_sc,209355.4784270682
3414477815677495088_st,38968.872769625654
3416018653603729389_sc,256690.8515145031
3416018653603729389_st,91185.49726518508
3417508558331183349_sc,115608.4025247503
3417508558331183349_st,89554.68424536363
3419511092464023141_sc,253777.93946974762
3419511092464023141_st,240158.6332556329
3422490949158365985_sc,144661.23227902688
3422490949158365985_st,113717.22114142022
3422777417513500532_sc,253501.8865081167
3422777417513500532_st,80281.92784130019
3427173369750632034_sc,246148.97366152672
3427173369750632034_st,237142.19330298825
3429205098229594876_sc,258104.1626837286
3429205098229594876_st,64386.71468754414
3429343858659508266_sc,248167.9428012178
3429343858659508266_st,35975.65808291054
3431931893361964940_sc,253404.7672290561
3431931893361964940_st,100584.30186700633
3433357310720280369_sc,249222.23375462994
3433357310720280369_st,39563.006717965596
3434976299890985187_sc,91382.53405451265
3434976299890985187_st,72486.55015404387
3436702477636232009_sc,149738.87030988524
3436702477636232009_st,64804.48375739974
3437121274935249007_sc,141448.8185637609
3437121274935249007_st,32016.07223027614
3437247814797967021_sc,173520.39700637973
3437247814797967021_st,74994.14315266514
3437622377320224993_sc,246600.66345034377
3437622377320224993_st,85945.22298066625
3438258075293987541_sc,246904.9150009655
3438258075293987541_st,78020.43294041886
343895774265559002_sc,76437.98448876168
343895774265559002_st,238587.6313998
344252206276270478_sc,216050.73442818955
344252206276270478_st,99434.58813637852
3448831154605042820_sc,137690.71042675263
3448831154605042820_st,93899.28428729993
3449647165972976414_sc,150984.14852149275
3449647165972976414_st,85641.37374997871
345416337957225298_sc,246148.97366152672
345416337957225298_st,237142.19330298825
345481582461167855_sc,143528.38954420062
345481582461167855_st,43715.13129563088
3459290729524206642_sc,250005.61186427405
3459290729524206642_st,46639.89023055415
3461674830297893922_sc,246600.66345034377
3461674830297893922_st,76338.51031780882
3465063985717195996_sc,248723.70761792178
3465063985717195996_st,69552.98141345113
3468412586548070649_sc,254544.7228150659
3468412586548070649_st,58369.55676378941
3469467183435530148_sc,247939.74190836068
3469467183435530148_st,36411.69658783387
3469753199215489030_sc,255490.41683735998
3469753199215489030_st,98964.39158851476
3470270409008589831_sc,247913.48983179175
3470270409008589831_st,74598.59581784092
347083911900948648_sc,249372.32773453675
347083911900948648_st,21085.216517654873
3473035995015423005_sc,204351.7726276119
3473035995015423005_st,239756.9773993506
3473657669745511497_sc,249317.49391655423
3473657669745511497_st,84543.90093353341
3477256199407322491_sc,249616.48542224476
3477256199407322491_st,84329.74881908114
348320512068316325_sc,199301.21403479064
348320512068316325_st,74139.80860453464
3486963438557189439_sc,249255.07576998998
3486963438557189439_st,99897.75115842387
3491544960295802806_sc,246600.66345034377
3491544960295802806_st,81991.45681241433
3492458347157973015_sc,135151.7071344007
3492458347157973015_st,48082.021607016046
3494539325905640920_sc,146409.23812399086
3494539325905640920_st,88083.57558784547
3494761241363752503_sc,246148.97366152672
3494761241363752503_st,237142.19330298825
3496699118711797001_sc,248609.15851077889
3496699118711797001_st,36837.53028224133
3498509475405271475_sc,111576.92909533606
3498509475405271475_st,77332.66677389617
3500022907142289998_sc,154329.76705165897
3500022907142289998_st,93647.52559977176
3501128262826528187_sc,246600.66345034377
3501128262826528187_st,95065.51392301917
3502302859541931419_sc,249616.48542224476
3502302859541931419_st,92490.4366030199
3503567023860800116_sc,117208.36081757124
3503567023860800116_st,75336.67320423787
3503684198804180836_sc,245919.1652511343
3503684198804180836_st,67812.4643223536
3505583370737782420_sc,87084.88588821518
3505583370737782420_st,58854.165886150055
3505690598556927942_sc,246148.97366152672
3505690598556927942_st,130401.83765612949
3508357477693163747_sc,257048.11773530525
3508357477693163747_st,44734.54604606898
3510593665834030780_sc,81378.56676141782
3510593665834030780_st,30808.06198333378
3512547302573957309_sc,116177.83195931108
3512547302573957309_st,29699.20156981676
3512928991701199945_sc,137632.9315375075
3512928991701199945_st,96468.98140689352
3517298734190417329_sc,255675.15836328713
3517298734190417329_st,88241.80232296848
3522086939720596011_sc,143289.37674404614
3522086939720596011_st,138988.4036241587
3527488242598467551_sc,251808.1524871973
3527488242598467551_st,54172.87954841882
3528628088722177433_sc,251308.5695132014
3528628088722177433_st,239490.91243224536
3529079915307728380_sc,249521.0211365305
3529079915307728380_st,98598.07708583066
3532560315008657009_sc,253927.48604675647
3532560315008657009_st,159311.48943453713
3542126796757146446_sc,103718.24845628132
3542126796757146446_st,37399.649977182155
3549665357182727135_sc,194182.45578807057
3549665357182727135_st,42010.75580014553
3549746479765752969_sc,253170.7283038041
3549746479765752969_st,83251.13368409337
3551536245353409722_sc,247985.73745694393
3551536245353409722_st,29505.120897037832
3556921612993667855_sc,249664.51964023762
3556921612993667855_st,38248.604811487305
3559611693088380181_sc,246148.97366152672
3559611693088380181_st,237142.19330298825
3560570395631459891_sc,249388.28452938763
3560570395631459891_st,80713.77758196324
3562227496767183486_sc,244105.39107417647
3562227496767183486_st,93568.21601627494
3563626351164358342_sc,246600.66345034377
3563626351164358342_st,72280.67529870982
3573404195491870117_sc,248651.4599927696
3573404195491870117_st,80599.68659449964
3575557717566290599_sc,256991.96283163977
3575557717566290599_st,91298.24774649653
3577141341538735077_sc,248167.9428012178
3577141341538735077_st,69957.66777026549
3580456187324370800_sc,256584.95362313997
3580456187324370800_st,73304.0418080526
3583345993915706501_sc,143100.92147740757
3583345993915706501_st,67670.29121380096
358670927377144863_sc,200605.49984436575
358670927377144863_st,49830.18822694566
3589730998512510746_sc,216024.99574734282
3589730998512510746_st,98555.90480951141
3593121095079324257_sc,73219.53623072446
3593121095079324257_st,158719.11676860228
3600659208061880854_sc,246148.97366152672
3600659208061880854_st,237142.19330298825
3601607972552262634_sc,176135.47301006367
3601607972552262634_st,37798.459148041555
3603420359978722352_sc,213164.60914591685
3603420359978722352_st,240158.6332556329
3604648433941930221_sc,76808.62496194513
3604648433941930221_st,36931.304951824386
3610690330774160880_sc,63655.04449310673
3610690330774160880_st,72951.38544652757
3612112376926425955_sc,249294.4813797821
3612112376926425955_st,76636.67015827341
361422772098233239_sc,251238.79476634765
361422772098233239_st,90157.72344989295
3615308691259056747_sc,246600.66345034377
3615308691259056747_st,82662.69341536071
3620117969487526072_sc,132798.64711468047
3620117969487526072_st,237722.08062783952
3622545542912700494_sc,257156.63797987273
3622545542912700494_st,67535.69958723627
3625892089360670156_sc,71187.34704751956
3625892089360670156_st,94683.59213027387
3626226089596966893_sc,254550.77583705314
3626226089596966893_st,88259.89303992232
3630444761257537728_sc,247912.33023940696
3630444761257537728_st,32015.27178581713
3630938621218067691_sc,137448.5505992681
3630938621218067691_st,69638.87882262873
3632841814564295400_sc,222089.0613150253
3632841814564295400_st,39112.471494431076
3632890312347466972_sc,256674.40955021745
3632890312347466972_st,121602.56575060275
3633271642341240324_sc,254750.22050058804
3633271642341240324_st,38345.66085980815
3633768491379114484_sc,73732.33803952257
3633768491379114484_st,123363.28635725546
3634662467897983105_sc,149884.92794863167
3634662467897983105_st,40700.206058855656
3639257400881463645_sc,248094.48148349638
3639257400881463645_st,62075.49556042233
3639501915236427283_sc,253926.2955284995
3639501915236427283_st,92603.54981747479
3639798228639837909_sc,136789.5705135953
3639798228639837909_st,21741.444197257686
364310757223536119_sc,246148.97366152672
364310757223536119_st,237142.19330298825
3643731329016505380_sc,255190.65247427142
3643731329016505380_st,78241.95663665338
3644331323830049912_sc,249388.28452938763
3644331323830049912_st,81001.82245588895
3644437590938244384_sc,222064.57216886987
3644437590938244384_st,116799.77663803576
3646691613681283232_sc,245307.8433780115
3646691613681283232_st,76090.24019114653
3648962142909838181_sc,153547.38926131613
3648962142909838181_st,26257.865122044343
365034168867130656_sc,250804.55546341845
365034168867130656_st,63414.00058597666
3651423901960139476_sc,254705.8177611256
3651423901960139476_st,38228.822836155276
3654198958179954199_sc,89227.7075830645
3654198958179954199_st,237014.2257056123
3657232799058171328_sc,252963.7332439066
3657232799058171328_st,74354.9063103611
3657366012237434537_sc,59366.130623961326
3657366012237434537_st,34553.69558511449
3657662592952398228_sc,248167.9428012178
3657662592952398228_st,34687.11815995586
3659403972383660077_sc,256018.02241617773
3659403972383660077_st,31393.68580245404
3659552508108552639_sc,18642.9650772516
3659552508108552639_st,64316.04675928702
3659801638750598943_sc,247912.33023940696
3659801638750598943_st,31873.100219205287
3660319760183795918_sc,109677.88952334461
3660319760183795918_st,37171.23227259604
3663862593000365796_sc,257023.6671480143
3663862593000365796_st,69538.22899701825
3664056683709245009_sc,148667.9579212919
3664056683709245009_st,97098.14747525005
3664247204552696621_sc,249317.49391655423
3664247204552696621_st,48653.63289330286
3664411521979985817_sc,246148.97366152672
3664411521979985817_st,237142.19330298825
3673938401695472093_sc,243010.13873374066
3673938401695472093_st,93808.2875759702
3678305408288485011_sc,99144.7128130167
3678305408288485011_st,67992.26078616938
3679611985674789519_sc,252826.56991094185
3679611985674789519_st,237722.08062783952
3680521871577207945_sc,249616.48542224476
3680521871577207945_st,102717.95469460807
3680693100669521693_sc,248802.95485423255
3680693100669521693_st,66663.61659938647
3684539144954503770_sc,252434.56413744992
3684539144954503770_st,28640.735564946117
3684631667611995036_sc,248651.4599927696
3684631667611995036_st,39021.9394992931
36882518792270675_sc,246080.2410356566
36882518792270675_st,94857.34701620058
3690315639726519689_sc,246148.97366152672
3690315639726519689_st,237142.19330298825
3690404650694467338_sc,63661.036590779135
3690404650694467338_st,67155.45000836813
3693868345354636844_sc,254046.6662688497
3693868345354636844_st,75568.98116112415
3694108996649010474_sc,249335.18580159268
3694108996649010474_st,92590.64522623528
3696285288090185922_sc,248732.338782804
3696285288090185922_st,51920.43122906725
3701579622741407289_sc,198817.18488739518
3701579622741407289_st,36165.26919971868
3701911251000137857_sc,246904.9150009655
3701911251000137857_st,45699.729854910685
3703425020698763058_sc,249688.7330473969
3703425020698763058_st,45041.79503889479
3709177747369744486_sc,108352.62731493506
3709177747369744486_st,158719.11676860228
3712134470227302674_sc,249265.37171613713
3712134470227302674_st,18911.633964626115
3718724447232567027_sc,57891.1695894396
3718724447232567027_st,51660.87499390171
3721078147097631431_sc,55397.85339066225
3721078147097631431_st,9879.56819468467
3727363101763892723_sc,184437.00435007893
3727363101763892723_st,61641.723268585956
3729151946754584202_sc,246600.66345034377
3729151946754584202_st,94593.19319541755
3729857814892336524_sc,177479.8106471629
3729857814892336524_st,31268.6857498934
3730847093609841977_sc,86285.64460069154
3730847093609841977_st,71321.11114436317
3731425980795988245_sc,224393.74721548962
3731425980795988245_st,18151.51249742784
3732664620593139989_sc,126317.76357222062
3732664620593139989_st,91106.11696014628
3733840555812319417_sc,253054.66177378033
3733840555812319417_st,77109.83357248585
3735064721816751996_sc,249255.07576998998
3735064721816751996_st,120236.7265897753
3736394393974278075_sc,246148.97366152672
3736394393974278075_st,113270.9066562305
3736626776811907735_sc,246600.66345034377
3736626776811907735_st,94103.3058260248
3740144063866648840_sc,246148.97366152672
3740144063866648840_st,237142.19330298825
3740799441744045131_sc,254977.73723852445
3740799441744045131_st,83002.4226917146
3741370829548270233_sc,73868.24529293644
3741370829548270233_st,82155.66003076543
3743241587637096693_sc,218436.12726542135
3743241587637096693_st,63970.28205718493
3743519746203039550_sc,246600.66345034377
3743519746203039550_st,94081.3440072378
3744186103716793506_sc,197533.87664073822
3744186103716793506_st,27815.70095838676
3744954556683995209_sc,246148.97366152672
3744954556683995209_st,237142.19330298825
3745570378777826616_sc,40121.98475186681
